daily,promotion_id,total_revenue
2021-06-01T00:00:00,promo_40,269.14500000000004
2021-06-01T00:00:00,promo_41,641.555
2021-06-01T00:00:00,promo_42,235.39499999999995
2021-06-01T00:00:00,promo_43,148.41
2021-06-01T00:00:00,promo_44,210.20499999999998
2021-06-01T00:00:00,promo_45,313.395
2021-06-01T00:00:00,promo_46,414.15500000000003
2021-06-01T00:00:00,promo_47,173.105
2021-06-01T00:00:00,promo_48,344.79
2021-06-01T00:00:00,promo_49,372.735
2021-06-01T00:00:00,promo_5,235.87
2021-06-01T00:00:00,promo_50,400.26000000000005
2021-06-01T00:00:00,promo_51,481.2399999999999
2021-06-01T00:00:00,promo_52,256.88000000000005
2021-06-01T00:00:00,promo_53,384.87500000000006
2021-06-01T00:00:00,promo_54,311.695
2021-06-01T00:00:00,promo_55,355.325
2021-06-01T00:00:00,promo_56,293.34999999999997
2021-06-01T00:00:00,promo_57,275.18000000000006
2021-06-01T00:00:00,promo_58,189.20999999999998
2021-06-01T00:00:00,promo_59,459.19999999999993
2021-06-01T00:00:00,promo_6,185.485
2021-06-01T00:00:00,promo_60,152.35999999999999
2021-06-01T00:00:00,promo_61,225.83000000000004
2021-06-01T00:00:00,promo_63,199.57000000000002
2021-06-01T00:00:00,promo_64,364.34000000000003
2021-06-01T00:00:00,promo_65,330.195
2021-06-01T00:00:00,promo_66,179.05
2021-06-01T00:00:00,promo_67,351.76
2021-06-01T00:00:00,promo_68,480.655
2021-06-01T00:00:00,promo_69,354.44000000000005
2021-06-01T00:00:00,promo_7,178.08
2021-06-01T00:00:00,promo_70,225.09
2021-06-01T00:00:00,promo_71,505.93000000000006
2021-06-01T00:00:00,promo_72,427.655
2021-06-01T00:00:00,promo_73,296.755
2021-06-01T00:00:00,promo_74,405.80000000000007
2021-06-01T00:00:00,promo_75,250.175
2021-06-01T00:00:00,promo_76,428.235
2021-06-01T00:00:00,promo_77,75.325
2021-06-01T00:00:00,promo_78,286.135
2021-06-01T00:00:00,promo_79,274.195
2021-06-01T00:00:00,promo_8,227.40499999999997
2021-06-01T00:00:00,promo_80,344.73500000000007
2021-06-01T00:00:00,promo_81,497.485
2021-06-01T00:00:00,promo_82,515.2749999999999
2021-06-01T00:00:00,promo_83,343.13500000000005
2021-06-01T00:00:00,promo_84,236.425
2021-06-01T00:00:00,promo_85,224.21
2021-06-01T00:00:00,promo_86,186.825
2021-06-01T00:00:00,promo_87,145.69500000000002
2021-06-01T00:00:00,promo_88,388.745
2021-06-01T00:00:00,promo_9,396.875
2021-06-01T00:00:00,promo_90,219.08999999999997
2021-06-01T00:00:00,promo_91,437.015
2021-06-01T00:00:00,promo_92,550.795
2021-06-01T00:00:00,promo_93,122.04500000000002
2021-06-01T00:00:00,promo_94,304.055
2021-06-01T00:00:00,promo_95,257.78000000000003
2021-06-01T00:00:00,promo_96,414.1
2021-06-01T00:00:00,promo_97,102.03
2021-06-01T00:00:00,promo_98,548.605
2021-06-01T00:00:00,promo_99,232.40500000000003
2021-06-02T00:00:00,promo_0,479.83
2021-06-02T00:00:00,promo_1,172.34
2021-06-02T00:00:00,promo_10,443.4050000000001
2021-06-02T00:00:00,promo_11,528.275
2021-06-02T00:00:00,promo_12,409.94000000000005
2021-06-02T00:00:00,promo_13,462.085
2021-06-02T00:00:00,promo_14,435.0900000000001
2021-06-02T00:00:00,promo_15,437.1
2021-06-02T00:00:00,promo_16,114.82499999999999
2021-06-02T00:00:00,promo_17,400.585
2021-06-02T00:00:00,promo_18,288.66
2021-06-02T00:00:00,promo_19,132.29
2021-06-02T00:00:00,promo_2,200.73499999999999
2021-06-02T00:00:00,promo_20,531.1100000000001
2021-06-02T00:00:00,promo_21,478.09999999999997
2021-06-02T00:00:00,promo_22,563.54
2021-06-02T00:00:00,promo_23,168.0
2021-06-02T00:00:00,promo_24,102.945
2021-06-02T00:00:00,promo_25,401.46999999999997
2021-06-02T00:00:00,promo_26,75.675
2021-06-02T00:00:00,promo_27,349.755
2021-06-02T00:00:00,promo_28,511.03999999999996
2021-06-02T00:00:00,promo_29,159.63
2021-06-02T00:00:00,promo_3,735.8099999999998
2021-06-02T00:00:00,promo_30,261.46999999999997
2021-06-02T00:00:00,promo_31,303.30999999999995
2021-06-02T00:00:00,promo_32,75.955
2021-06-02T00:00:00,promo_33,140.55
2021-06-02T00:00:00,promo_34,112.11999999999999
2021-06-02T00:00:00,promo_35,367.26
2021-06-02T00:00:00,promo_36,186.155
2021-06-02T00:00:00,promo_37,259.595
2021-06-02T00:00:00,promo_38,357.985
2021-06-02T00:00:00,promo_39,453.42500000000007
2021-06-02T00:00:00,promo_4,263.58
2021-06-02T00:00:00,promo_40,261.875
2021-06-02T00:00:00,promo_41,179.76000000000002
2021-06-02T00:00:00,promo_42,294.705
2021-06-02T00:00:00,promo_43,176.93499999999997
2021-06-02T00:00:00,promo_44,352.93499999999995
2021-06-02T00:00:00,promo_45,355.31499999999994
2021-06-02T00:00:00,promo_46,411.84
2021-06-02T00:00:00,promo_47,264.745
2021-06-02T00:00:00,promo_48,305.81000000000006
2021-06-02T00:00:00,promo_49,238.23
2021-06-02T00:00:00,promo_5,188.73
2021-06-02T00:00:00,promo_50,213.335
2021-06-02T00:00:00,promo_51,254.94
2021-06-02T00:00:00,promo_52,283.64
2021-06-02T00:00:00,promo_53,331.085
2021-06-02T00:00:00,promo_54,382.575
2021-06-02T00:00:00,promo_55,447.62
2021-06-02T00:00:00,promo_56,381.53
2021-06-02T00:00:00,promo_57,183.21000000000004
2021-06-02T00:00:00,promo_58,177.52999999999997
2021-06-02T00:00:00,promo_59,368.80499999999995
2021-06-02T00:00:00,promo_6,285.515
2021-06-02T00:00:00,promo_60,218.12
2021-06-02T00:00:00,promo_61,151.625
2021-06-02T00:00:00,promo_63,210.23000000000002
2021-06-02T00:00:00,promo_64,276.58500000000004
2021-06-02T00:00:00,promo_65,309.81499999999994
2021-06-02T00:00:00,promo_66,227.26500000000001
2021-06-02T00:00:00,promo_67,337.845
2021-06-02T00:00:00,promo_68,300.86999999999995
2021-06-02T00:00:00,promo_69,412.90000000000003
2021-06-02T00:00:00,promo_7,154.835
2021-06-02T00:00:00,promo_70,167.96
2021-06-02T00:00:00,promo_71,341.94
2021-06-02T00:00:00,promo_72,290.55499999999995
2021-06-02T00:00:00,promo_73,385.0
2021-06-02T00:00:00,promo_74,439.28000000000003
2021-06-02T00:00:00,promo_75,329.415
2021-06-02T00:00:00,promo_76,509.895
2021-06-02T00:00:00,promo_77,265.76
2021-06-02T00:00:00,promo_78,567.5899999999999
2021-06-02T00:00:00,promo_79,112.115
2021-06-02T00:00:00,promo_8,130.375
2021-06-02T00:00:00,promo_80,65.32499999999999
2021-06-02T00:00:00,promo_81,246.42499999999998
2021-06-02T00:00:00,promo_82,243.995
2021-06-02T00:00:00,promo_83,327.14500000000004
2021-06-02T00:00:00,promo_84,260.975
2021-06-02T00:00:00,promo_85,369.15500000000003
2021-06-02T00:00:00,promo_86,218.03500000000003
2021-06-02T00:00:00,promo_87,153.24
2021-06-02T00:00:00,promo_88,421.20500000000004
2021-06-02T00:00:00,promo_9,127.43
2021-06-02T00:00:00,promo_90,413.145
2021-06-02T00:00:00,promo_91,426.925
2021-06-02T00:00:00,promo_92,452.33500000000004
2021-06-02T00:00:00,promo_93,186.075
2021-06-02T00:00:00,promo_94,319.625
2021-06-02T00:00:00,promo_95,611.9599999999999
2021-06-02T00:00:00,promo_96,447.3449999999999
2021-06-02T00:00:00,promo_97,212.655
2021-06-02T00:00:00,promo_98,535.265
2021-06-02T00:00:00,promo_99,160.4
2021-06-03T00:00:00,promo_0,137.29500000000002
2021-06-03T00:00:00,promo_1,236.49
2021-06-03T00:00:00,promo_10,388.07500000000005
2021-06-03T00:00:00,promo_11,434.485
2021-06-03T00:00:00,promo_12,395.79499999999996
2021-06-03T00:00:00,promo_13,329.30499999999995
2021-06-03T00:00:00,promo_14,470.09000000000003
2021-06-03T00:00:00,promo_15,336.805
2021-06-03T00:00:00,promo_16,303.43
2021-06-03T00:00:00,promo_17,74.28
2021-06-03T00:00:00,promo_18,214.515
2021-06-03T00:00:00,promo_19,81.195
2021-06-03T00:00:00,promo_2,127.71499999999999
2021-06-03T00:00:00,promo_20,483.5750000000001
2021-06-03T00:00:00,promo_21,427.905
2021-06-03T00:00:00,promo_22,443.4750000000001
2021-06-03T00:00:00,promo_23,179.79999999999998
2021-06-03T00:00:00,promo_24,276.685
2021-06-03T00:00:00,promo_25,236.42
2021-06-03T00:00:00,promo_26,184.9
2021-06-03T00:00:00,promo_27,136.53
2021-06-03T00:00:00,promo_28,302.595
2021-06-03T00:00:00,promo_29,69.94999999999999
2021-06-03T00:00:00,promo_3,452.6950000000001
2021-06-03T00:00:00,promo_30,482.195
2021-06-03T00:00:00,promo_31,518.005
2021-06-03T00:00:00,promo_32,236.26
2021-06-03T00:00:00,promo_33,269.685
2021-06-03T00:00:00,promo_34,155.8
2021-06-03T00:00:00,promo_35,175.81
2021-06-03T00:00:00,promo_36,482.57500000000005
2021-06-03T00:00:00,promo_37,224.64
2021-06-03T00:00:00,promo_38,571.2600000000001
2021-06-03T00:00:00,promo_39,341.53
2021-06-03T00:00:00,promo_4,230.265
2021-06-03T00:00:00,promo_40,437.34000000000003
2021-06-03T00:00:00,promo_41,456.40000000000003
2021-06-03T00:00:00,promo_42,262.19
2021-06-03T00:00:00,promo_43,262.035
2021-06-03T00:00:00,promo_44,124.10000000000001
2021-06-03T00:00:00,promo_45,344.40500000000003
2021-06-03T00:00:00,promo_46,472.23999999999995
2021-06-03T00:00:00,promo_47,178.265
2021-06-03T00:00:00,promo_48,284.905
2021-06-03T00:00:00,promo_49,183.775
2021-06-03T00:00:00,promo_5,110.5
2021-06-03T00:00:00,promo_50,319.76
2021-06-03T00:00:00,promo_51,391.1150000000001
2021-06-03T00:00:00,promo_52,231.82
2021-06-03T00:00:00,promo_53,443.49
2021-06-03T00:00:00,promo_54,300.60999999999996
2021-06-03T00:00:00,promo_55,439.50499999999994
2021-06-03T00:00:00,promo_56,275.53000000000003
2021-06-03T00:00:00,promo_57,265.455
2021-06-03T00:00:00,promo_58,98.295
2021-06-03T00:00:00,promo_59,627.405
2021-06-03T00:00:00,promo_6,465.23499999999996
2021-06-03T00:00:00,promo_60,206.81499999999997
2021-06-03T00:00:00,promo_61,177.21499999999997
2021-06-03T00:00:00,promo_63,288.53
2021-06-03T00:00:00,promo_64,183.945
2021-06-03T00:00:00,promo_65,400.395
2021-06-03T00:00:00,promo_66,381.4299999999999
2021-06-03T00:00:00,promo_67,272.64000000000004
2021-06-03T00:00:00,promo_68,299.48
2021-06-03T00:00:00,promo_69,260.745
2021-06-03T00:00:00,promo_7,44.365
2021-06-03T00:00:00,promo_70,153.15499999999997
2021-06-03T00:00:00,promo_71,467.2900000000001
2021-06-03T00:00:00,promo_72,215.11499999999998
2021-06-03T00:00:00,promo_73,398.90999999999997
2021-06-03T00:00:00,promo_74,394.875
2021-06-03T00:00:00,promo_75,63.025000000000006
2021-06-03T00:00:00,promo_76,500.75499999999994
2021-06-03T00:00:00,promo_77,249.81
2021-06-03T00:00:00,promo_78,530.1700000000001
2021-06-03T00:00:00,promo_79,138.53
2021-06-03T00:00:00,promo_8,27.290000000000003
2021-06-03T00:00:00,promo_80,446.61
2021-06-03T00:00:00,promo_81,165.28
2021-06-03T00:00:00,promo_82,140.17499999999998
2021-06-03T00:00:00,promo_83,492.045
2021-06-03T00:00:00,promo_84,246.82000000000002
2021-06-03T00:00:00,promo_85,570.18
2021-06-03T00:00:00,promo_86,125.41499999999999
2021-06-03T00:00:00,promo_87,243.98000000000002
2021-06-03T00:00:00,promo_88,333.83500000000004
2021-06-03T00:00:00,promo_9,287.88000000000005
2021-06-03T00:00:00,promo_90,374.36999999999995
2021-06-03T00:00:00,promo_91,405.355
2021-06-03T00:00:00,promo_92,530.235
2021-06-03T00:00:00,promo_93,171.175
2021-06-03T00:00:00,promo_94,439.80000000000007
2021-06-03T00:00:00,promo_95,154.285
2021-06-03T00:00:00,promo_96,325.97
2021-06-03T00:00:00,promo_97,345.415
2021-06-03T00:00:00,promo_98,481.995
2021-06-03T00:00:00,promo_99,42.540000000000006
2021-06-04T00:00:00,promo_0,105.245
2021-06-04T00:00:00,promo_1,472.8
2021-06-04T00:00:00,promo_10,567.13
2021-06-04T00:00:00,promo_11,422.46000000000004
2021-06-04T00:00:00,promo_12,484.24500000000006
2021-06-04T00:00:00,promo_13,305.9849999999999
2021-06-04T00:00:00,promo_14,489.2799999999999
2021-06-04T00:00:00,promo_15,436.225
2021-06-04T00:00:00,promo_16,283.7
2021-06-04T00:00:00,promo_17,393.15000000000003
2021-06-04T00:00:00,promo_18,259.22499999999997
2021-06-04T00:00:00,promo_19,64.265
2021-06-04T00:00:00,promo_2,96.07499999999999
2021-06-04T00:00:00,promo_20,346.095
2021-06-04T00:00:00,promo_21,276.355
2021-06-04T00:00:00,promo_22,209.13500000000002
2021-06-04T00:00:00,promo_23,116.17
2021-06-04T00:00:00,promo_24,207.42000000000002
2021-06-04T00:00:00,promo_25,299.54
2021-06-04T00:00:00,promo_26,270.10499999999996
2021-06-04T00:00:00,promo_27,169.06500000000003
2021-06-04T00:00:00,promo_28,329.71500000000003
2021-06-04T00:00:00,promo_29,117.44999999999999
2021-06-04T00:00:00,promo_3,408.725
2021-06-04T00:00:00,promo_30,425.18
2021-06-04T00:00:00,promo_31,527.34
2021-06-04T00:00:00,promo_32,133.70999999999998
2021-06-04T00:00:00,promo_33,214.64500000000004
2021-06-04T00:00:00,promo_34,131.34999999999997
2021-06-04T00:00:00,promo_35,167.075
2021-06-04T00:00:00,promo_36,152.68
2021-06-04T00:00:00,promo_37,182.97000000000003
2021-06-04T00:00:00,promo_38,254.255
2021-06-04T00:00:00,promo_39,670.365
2021-06-04T00:00:00,promo_4,306.39
2021-06-04T00:00:00,promo_40,490.22
2021-06-04T00:00:00,promo_41,590.7749999999997
2021-06-04T00:00:00,promo_42,254.015
2021-06-04T00:00:00,promo_43,328.735
2021-06-04T00:00:00,promo_44,326.42499999999995
2021-06-04T00:00:00,promo_45,251.605
2021-06-04T00:00:00,promo_46,471.385
2021-06-04T00:00:00,promo_47,182.66500000000002
2021-06-04T00:00:00,promo_48,337.43500000000006
2021-06-04T00:00:00,promo_49,279.31
2021-06-04T00:00:00,promo_5,72.10500000000002
2021-06-04T00:00:00,promo_50,337.90500000000003
2021-06-04T00:00:00,promo_51,300.92
2021-06-04T00:00:00,promo_52,82.72999999999999
2021-06-04T00:00:00,promo_53,378.095
2021-06-04T00:00:00,promo_54,193.85999999999999
2021-06-04T00:00:00,promo_55,515.05
2021-06-04T00:00:00,promo_56,300.665
2021-06-04T00:00:00,promo_57,324.59000000000003
2021-06-04T00:00:00,promo_58,85.25
2021-06-04T00:00:00,promo_59,321.8
2021-06-04T00:00:00,promo_6,408.075
2021-06-04T00:00:00,promo_60,135.395
2021-06-04T00:00:00,promo_61,184.69500000000002
2021-06-04T00:00:00,promo_63,413.605
2021-06-04T00:00:00,promo_64,231.50500000000005
2021-06-04T00:00:00,promo_65,565.5949999999999
2021-06-04T00:00:00,promo_66,319.53
2021-06-04T00:00:00,promo_67,201.605
2021-06-04T00:00:00,promo_68,421.08000000000004
2021-06-04T00:00:00,promo_69,119.17500000000001
2021-06-04T00:00:00,promo_7,150.305
2021-06-04T00:00:00,promo_70,231.865
2021-06-04T00:00:00,promo_71,617.12
2021-06-04T00:00:00,promo_72,175.90999999999997
2021-06-04T00:00:00,promo_73,535.5349999999999
2021-06-04T00:00:00,promo_74,209.93500000000003
2021-06-04T00:00:00,promo_75,240.29999999999998
2021-06-04T00:00:00,promo_76,379.875
2021-06-04T00:00:00,promo_77,350.40999999999997
2021-06-04T00:00:00,promo_78,408.02500000000003
2021-06-04T00:00:00,promo_79,53.845
2021-06-04T00:00:00,promo_8,86.16499999999999
2021-06-04T00:00:00,promo_80,288.055
2021-06-04T00:00:00,promo_81,293.64500000000004
2021-06-04T00:00:00,promo_82,303.38500000000005
2021-06-04T00:00:00,promo_83,410.46999999999997
2021-06-04T00:00:00,promo_84,235.92
2021-06-04T00:00:00,promo_85,287.35
2021-06-04T00:00:00,promo_86,197.235
2021-06-04T00:00:00,promo_87,140.305
2021-06-04T00:00:00,promo_88,356.29499999999996
2021-06-04T00:00:00,promo_9,95.19999999999999
2021-06-04T00:00:00,promo_90,478.00000000000006
2021-06-04T00:00:00,promo_91,497.2250000000001
2021-06-04T00:00:00,promo_92,355.975
2021-06-04T00:00:00,promo_93,110.65
2021-06-04T00:00:00,promo_94,265.07000000000005
2021-06-04T00:00:00,promo_95,223.03
2021-06-04T00:00:00,promo_96,606.4350000000001
2021-06-04T00:00:00,promo_97,116.735
2021-06-04T00:00:00,promo_98,417.76
2021-06-04T00:00:00,promo_99,255.815
2021-06-05T00:00:00,promo_0,199.615
2021-06-05T00:00:00,promo_1,177.13
2021-06-05T00:00:00,promo_10,544.075
2021-06-05T00:00:00,promo_11,435.31000000000006
2021-06-05T00:00:00,promo_12,378.935
2021-06-05T00:00:00,promo_13,318.71
2021-06-05T00:00:00,promo_14,243.72499999999997
2021-06-05T00:00:00,promo_15,327.45
2021-06-05T00:00:00,promo_16,732.4649999999999
2021-06-05T00:00:00,promo_17,364.815
2021-06-05T00:00:00,promo_18,162.65
2021-06-05T00:00:00,promo_19,76.75
2021-06-05T00:00:00,promo_2,155.61
2021-06-05T00:00:00,promo_20,369.365
2021-06-05T00:00:00,promo_21,392.67500000000007
2021-06-05T00:00:00,promo_22,344.745
2021-06-05T00:00:00,promo_23,147.05
2021-06-05T00:00:00,promo_24,285.77000000000004
2021-06-05T00:00:00,promo_25,441.405
2021-06-05T00:00:00,promo_26,246.92000000000002
2021-06-05T00:00:00,promo_27,267.565
2021-06-05T00:00:00,promo_28,332.32499999999993
2021-06-05T00:00:00,promo_29,105.965
2021-06-05T00:00:00,promo_3,436.66999999999996
2021-06-05T00:00:00,promo_30,491.56000000000006
2021-06-05T00:00:00,promo_31,657.77
2021-06-05T00:00:00,promo_32,77.83
2021-06-05T00:00:00,promo_33,261.935
2021-06-05T00:00:00,promo_34,198.58499999999998
2021-06-05T00:00:00,promo_35,472.94499999999994
2021-06-05T00:00:00,promo_36,270.865
2021-06-05T00:00:00,promo_37,423.93999999999994
2021-06-05T00:00:00,promo_38,494.21999999999997
2021-06-05T00:00:00,promo_39,338.50500000000005
2021-06-05T00:00:00,promo_4,214.25
2021-06-05T00:00:00,promo_40,143.23
2021-06-05T00:00:00,promo_41,537.385
2021-06-05T00:00:00,promo_42,189.12500000000006
2021-06-05T00:00:00,promo_43,294.07500000000005
2021-06-05T00:00:00,promo_44,375.68999999999994
2021-06-05T00:00:00,promo_45,351.125
2021-06-05T00:00:00,promo_46,398.48
2021-06-05T00:00:00,promo_47,103.29
2021-06-05T00:00:00,promo_48,286.19
2021-06-05T00:00:00,promo_49,345.80000000000007
2021-06-05T00:00:00,promo_5,242.385
2021-06-05T00:00:00,promo_50,269.005
2021-06-05T00:00:00,promo_51,382.945
2021-06-05T00:00:00,promo_52,245.07500000000002
2021-06-05T00:00:00,promo_53,383.84499999999997
2021-06-05T00:00:00,promo_54,199.085
2021-06-05T00:00:00,promo_55,455.08000000000004
2021-06-05T00:00:00,promo_56,136.22
2021-06-05T00:00:00,promo_57,340.21
2021-06-05T00:00:00,promo_58,198.16000000000003
2021-06-05T00:00:00,promo_59,606.4749999999999
2021-06-05T00:00:00,promo_6,314.38
2021-06-05T00:00:00,promo_60,327.995
2021-06-05T00:00:00,promo_61,98.01
2021-06-05T00:00:00,promo_63,224.36499999999995
2021-06-05T00:00:00,promo_64,331.58
2021-06-05T00:00:00,promo_65,316.82000000000005
2021-06-05T00:00:00,promo_66,244.53
2021-06-05T00:00:00,promo_67,311.575
2021-06-05T00:00:00,promo_68,534.9799999999999
2021-06-05T00:00:00,promo_69,351.33000000000004
2021-06-05T00:00:00,promo_7,285.375
2021-06-05T00:00:00,promo_70,135.315
2021-06-05T00:00:00,promo_71,355.59
2021-06-05T00:00:00,promo_72,315.805
2021-06-05T00:00:00,promo_73,420.605
2021-06-05T00:00:00,promo_74,280.04999999999995
2021-06-05T00:00:00,promo_75,418.125
2021-06-05T00:00:00,promo_76,387.26
2021-06-05T00:00:00,promo_77,327.93
2021-06-05T00:00:00,promo_78,407.855
2021-06-05T00:00:00,promo_79,102.61000000000001
2021-06-05T00:00:00,promo_8,97.42500000000001
2021-06-05T00:00:00,promo_80,410.795
2021-06-05T00:00:00,promo_81,518.53
2021-06-05T00:00:00,promo_82,283.88499999999993
2021-06-05T00:00:00,promo_83,450.87999999999994
2021-06-05T00:00:00,promo_84,288.73999999999995
2021-06-05T00:00:00,promo_85,577.165
2021-06-05T00:00:00,promo_86,179.42
2021-06-05T00:00:00,promo_87,53.05500000000001
2021-06-05T00:00:00,promo_88,488.3
2021-06-05T00:00:00,promo_9,364.50499999999994
2021-06-05T00:00:00,promo_90,328.59
2021-06-05T00:00:00,promo_91,439.29
2021-06-05T00:00:00,promo_92,333.54499999999996
2021-06-05T00:00:00,promo_93,32.315
2021-06-05T00:00:00,promo_94,384.4750000000001
2021-06-05T00:00:00,promo_95,101.54500000000002
2021-06-05T00:00:00,promo_96,347.055
2021-06-05T00:00:00,promo_97,172.315
2021-06-05T00:00:00,promo_98,408.375
2021-06-05T00:00:00,promo_99,117.90500000000002
2021-06-06T00:00:00,promo_0,162.595
2021-06-06T00:00:00,promo_1,148.505
2021-06-06T00:00:00,promo_10,507.9050000000001
2021-06-06T00:00:00,promo_11,443.74500000000006
2021-06-06T00:00:00,promo_12,590.125
2021-06-06T00:00:00,promo_13,309.3
2021-06-06T00:00:00,promo_14,272.205
2021-06-06T00:00:00,promo_15,442.65000000000003
2021-06-06T00:00:00,promo_16,363.795
2021-06-06T00:00:00,promo_17,297.54
2021-06-06T00:00:00,promo_18,289.98500000000007
2021-06-06T00:00:00,promo_19,81.31
2021-06-06T00:00:00,promo_2,181.34
2021-06-06T00:00:00,promo_20,334.82500000000005
2021-06-06T00:00:00,promo_21,237.475
2021-06-06T00:00:00,promo_22,407.84
2021-06-06T00:00:00,promo_23,240.30500000000004
2021-06-06T00:00:00,promo_24,329.10999999999996
2021-06-06T00:00:00,promo_25,261.16999999999996
2021-06-06T00:00:00,promo_26,126.79
2021-06-06T00:00:00,promo_27,318.88
2021-06-06T00:00:00,promo_28,376.56
2021-06-06T00:00:00,promo_29,133.665
2021-06-06T00:00:00,promo_3,387.06999999999994
2021-06-06T00:00:00,promo_30,574.8750000000001
2021-06-06T00:00:00,promo_31,269.71
2021-06-06T00:00:00,promo_32,136.555
2021-06-06T00:00:00,promo_33,187.46999999999997
2021-06-06T00:00:00,promo_34,77.22999999999999
2021-06-06T00:00:00,promo_35,155.20499999999998
2021-06-06T00:00:00,promo_36,377.005
2021-06-06T00:00:00,promo_37,261.14
2021-06-06T00:00:00,promo_38,500.09000000000003
2021-06-06T00:00:00,promo_39,434.36
2021-06-06T00:00:00,promo_4,316.485
2021-06-06T00:00:00,promo_40,96.63000000000001
2021-06-06T00:00:00,promo_41,728.69
2021-06-06T00:00:00,promo_42,123.57000000000001
2021-06-06T00:00:00,promo_43,193.895
2021-06-06T00:00:00,promo_44,130.865
2021-06-06T00:00:00,promo_45,460.56000000000006
2021-06-06T00:00:00,promo_46,340.41499999999996
2021-06-06T00:00:00,promo_47,296.005
2021-06-06T00:00:00,promo_48,397.85999999999996
2021-06-06T00:00:00,promo_49,187.67
2021-06-06T00:00:00,promo_5,286.605
2021-06-06T00:00:00,promo_50,225.0
2021-06-06T00:00:00,promo_51,315.96500000000003
2021-06-06T00:00:00,promo_52,368.25
2021-06-06T00:00:00,promo_53,407.345
2021-06-06T00:00:00,promo_54,164.37
2021-06-06T00:00:00,promo_55,354.895
2021-06-06T00:00:00,promo_56,388.465
2021-06-06T00:00:00,promo_57,266.31
2021-06-06T00:00:00,promo_58,170.98999999999998
2021-06-06T00:00:00,promo_59,412.49
2021-06-06T00:00:00,promo_6,202.845
2021-06-06T00:00:00,promo_60,328.45
2021-06-06T00:00:00,promo_61,204.80999999999997
2021-06-06T00:00:00,promo_63,294.92500000000007
2021-06-06T00:00:00,promo_64,320.7
2021-06-06T00:00:00,promo_65,509.73999999999995
2021-06-06T00:00:00,promo_66,217.1
2021-06-06T00:00:00,promo_67,259.51
2021-06-06T00:00:00,promo_68,637.975
2021-06-06T00:00:00,promo_69,257.015
2021-06-06T00:00:00,promo_7,180.60499999999996
2021-06-06T00:00:00,promo_70,126.06000000000003
2021-06-06T00:00:00,promo_71,359.69999999999993
2021-06-06T00:00:00,promo_72,236.08499999999998
2021-06-06T00:00:00,promo_73,400.70500000000004
2021-06-06T00:00:00,promo_74,98.16499999999999
2021-06-06T00:00:00,promo_75,284.01
2021-06-06T00:00:00,promo_76,440.9999999999999
2021-06-06T00:00:00,promo_77,81.28999999999999
2021-06-06T00:00:00,promo_78,311.515
2021-06-06T00:00:00,promo_79,45.965
2021-06-06T00:00:00,promo_8,163.23000000000002
2021-06-06T00:00:00,promo_80,188.07
2021-06-06T00:00:00,promo_81,493.98
2021-06-06T00:00:00,promo_82,182.305
2021-06-06T00:00:00,promo_83,586.205
2021-06-06T00:00:00,promo_84,248.57000000000002
2021-06-06T00:00:00,promo_85,387.48
2021-06-06T00:00:00,promo_86,288.69
2021-06-06T00:00:00,promo_87,286.395
2021-06-06T00:00:00,promo_88,354.48999999999995
2021-06-06T00:00:00,promo_9,94.13000000000002
2021-06-06T00:00:00,promo_90,299.195
2021-06-06T00:00:00,promo_91,430.295
2021-06-06T00:00:00,promo_92,428.5250000000001
2021-06-06T00:00:00,promo_93,191.56
2021-06-06T00:00:00,promo_94,394.07500000000005
2021-06-06T00:00:00,promo_95,437.25000000000006
2021-06-06T00:00:00,promo_96,586.8750000000001
2021-06-06T00:00:00,promo_97,234.26
2021-06-06T00:00:00,promo_98,479.49500000000006
2021-06-06T00:00:00,promo_99,149.755
2021-06-07T00:00:00,promo_0,338.53
2021-06-07T00:00:00,promo_1,260.915
2021-06-07T00:00:00,promo_10,306.28999999999996
2021-06-07T00:00:00,promo_11,695.8199999999999
2021-06-07T00:00:00,promo_12,288.28999999999996
2021-06-07T00:00:00,promo_13,187.35
2021-06-07T00:00:00,promo_14,170.47000000000003
2021-06-07T00:00:00,promo_15,365.225
2021-06-07T00:00:00,promo_16,205.45
2021-06-07T00:00:00,promo_17,183.85000000000002
2021-06-07T00:00:00,promo_18,235.91500000000002
2021-06-07T00:00:00,promo_19,123.45500000000001
2021-06-07T00:00:00,promo_2,131.1
2021-06-07T00:00:00,promo_20,436.18499999999995
2021-06-07T00:00:00,promo_21,361.51500000000004
2021-06-07T00:00:00,promo_22,158.77499999999998
2021-06-07T00:00:00,promo_23,157.07999999999998
2021-06-07T00:00:00,promo_24,265.455
2021-06-07T00:00:00,promo_25,514.3050000000001
2021-06-07T00:00:00,promo_26,177.72
2021-06-07T00:00:00,promo_27,331.32000000000005
2021-06-07T00:00:00,promo_28,515.2550000000001
2021-06-07T00:00:00,promo_29,128.72
2021-06-07T00:00:00,promo_3,416.82500000000005
2021-06-07T00:00:00,promo_30,668.52
2021-06-07T00:00:00,promo_31,511.99000000000007
2021-06-07T00:00:00,promo_32,210.79000000000002
2021-06-07T00:00:00,promo_33,236.48999999999998
2021-06-07T00:00:00,promo_34,163.26
2021-06-07T00:00:00,promo_35,411.51500000000004
2021-06-07T00:00:00,promo_36,176.10500000000002
2021-06-07T00:00:00,promo_37,220.69
2021-06-07T00:00:00,promo_38,471.4999999999999
2021-06-07T00:00:00,promo_39,191.79000000000002
2021-06-07T00:00:00,promo_4,284.34499999999997
