daily,promotion_id,order_count
2021-06-03T00:00:00,promo_38,20
2021-06-03T00:00:00,promo_39,15
2021-06-03T00:00:00,promo_4,9
2021-06-03T00:00:00,promo_40,13
2021-06-03T00:00:00,promo_41,16
2021-06-03T00:00:00,promo_42,8
2021-06-03T00:00:00,promo_43,7
2021-06-03T00:00:00,promo_44,5
2021-06-03T00:00:00,promo_45,11
2021-06-03T00:00:00,promo_46,18
2021-06-03T00:00:00,promo_47,6
2021-06-03T00:00:00,promo_48,8
2021-06-03T00:00:00,promo_49,5
2021-06-03T00:00:00,promo_5,3
2021-06-03T00:00:00,promo_50,9
2021-06-03T00:00:00,promo_51,14
2021-06-03T00:00:00,promo_52,8
2021-06-03T00:00:00,promo_53,17
2021-06-03T00:00:00,promo_54,8
2021-06-03T00:00:00,promo_55,17
2021-06-03T00:00:00,promo_56,8
2021-06-03T00:00:00,promo_57,8
2021-06-03T00:00:00,promo_58,4
2021-06-03T00:00:00,promo_59,19
2021-06-03T00:00:00,promo_6,15
2021-06-03T00:00:00,promo_60,6
2021-06-03T00:00:00,promo_61,4
2021-06-03T00:00:00,promo_63,9
2021-06-03T00:00:00,promo_64,6
2021-06-03T00:00:00,promo_65,9
2021-06-03T00:00:00,promo_66,13
2021-06-03T00:00:00,promo_67,9
2021-06-03T00:00:00,promo_68,12
2021-06-03T00:00:00,promo_69,7
2021-06-03T00:00:00,promo_7,2
2021-06-03T00:00:00,promo_70,6
2021-06-03T00:00:00,promo_71,15
2021-06-03T00:00:00,promo_72,9
2021-06-03T00:00:00,promo_73,14
2021-06-03T00:00:00,promo_74,15
2021-06-03T00:00:00,promo_75,4
2021-06-03T00:00:00,promo_76,14
2021-06-03T00:00:00,promo_77,9
2021-06-03T00:00:00,promo_78,17
2021-06-03T00:00:00,promo_79,3
2021-06-03T00:00:00,promo_8,2
2021-06-03T00:00:00,promo_80,14
2021-06-03T00:00:00,promo_81,5
2021-06-03T00:00:00,promo_82,4
2021-06-03T00:00:00,promo_83,17
2021-06-03T00:00:00,promo_84,8
2021-06-03T00:00:00,promo_85,19
2021-06-03T00:00:00,promo_86,5
2021-06-03T00:00:00,promo_87,7
2021-06-03T00:00:00,promo_88,13
2021-06-03T00:00:00,promo_9,7
2021-06-03T00:00:00,promo_90,12
2021-06-03T00:00:00,promo_91,12
2021-06-03T00:00:00,promo_92,17
2021-06-03T00:00:00,promo_93,6
2021-06-03T00:00:00,promo_94,11
2021-06-03T00:00:00,promo_95,7
2021-06-03T00:00:00,promo_96,12
2021-06-03T00:00:00,promo_97,12
2021-06-03T00:00:00,promo_98,15
2021-06-03T00:00:00,promo_99,3
2021-06-04T00:00:00,promo_0,6
2021-06-04T00:00:00,promo_1,14
2021-06-04T00:00:00,promo_10,17
2021-06-04T00:00:00,promo_11,16
2021-06-04T00:00:00,promo_12,16
2021-06-04T00:00:00,promo_13,10
2021-06-04T00:00:00,promo_14,15
2021-06-04T00:00:00,promo_15,14
2021-06-04T00:00:00,promo_16,9
2021-06-04T00:00:00,promo_17,14
2021-06-04T00:00:00,promo_18,8
2021-06-04T00:00:00,promo_19,1
2021-06-04T00:00:00,promo_2,3
2021-06-04T00:00:00,promo_20,12
2021-06-04T00:00:00,promo_21,9
2021-06-04T00:00:00,promo_22,7
2021-06-04T00:00:00,promo_23,3
2021-06-04T00:00:00,promo_24,7
2021-06-04T00:00:00,promo_25,10
2021-06-04T00:00:00,promo_26,10
2021-06-04T00:00:00,promo_27,6
2021-06-04T00:00:00,promo_28,11
2021-06-04T00:00:00,promo_29,4
2021-06-04T00:00:00,promo_3,12
2021-06-04T00:00:00,promo_30,14
2021-06-04T00:00:00,promo_31,16
2021-06-04T00:00:00,promo_32,5
2021-06-04T00:00:00,promo_33,8
2021-06-04T00:00:00,promo_34,5
2021-06-04T00:00:00,promo_35,6
2021-06-04T00:00:00,promo_36,6
2021-06-04T00:00:00,promo_37,8
2021-06-04T00:00:00,promo_38,9
2021-06-04T00:00:00,promo_39,22
2021-06-04T00:00:00,promo_4,9
2021-06-04T00:00:00,promo_40,14
2021-06-04T00:00:00,promo_41,17
2021-06-04T00:00:00,promo_42,9
2021-06-04T00:00:00,promo_43,11
2021-06-04T00:00:00,promo_44,11
2021-06-04T00:00:00,promo_45,10
2021-06-04T00:00:00,promo_46,18
2021-06-04T00:00:00,promo_47,4
2021-06-04T00:00:00,promo_48,11
2021-06-04T00:00:00,promo_49,10
2021-06-04T00:00:00,promo_5,3
2021-06-04T00:00:00,promo_50,9
2021-06-04T00:00:00,promo_51,10
2021-06-04T00:00:00,promo_52,3
2021-06-04T00:00:00,promo_53,13
2021-06-04T00:00:00,promo_54,7
2021-06-04T00:00:00,promo_55,16
2021-06-04T00:00:00,promo_56,10
2021-06-04T00:00:00,promo_57,12
2021-06-04T00:00:00,promo_58,3
2021-06-04T00:00:00,promo_59,10
2021-06-04T00:00:00,promo_6,12
2021-06-04T00:00:00,promo_60,5
2021-06-04T00:00:00,promo_61,6
2021-06-04T00:00:00,promo_63,16
2021-06-04T00:00:00,promo_64,8
2021-06-04T00:00:00,promo_65,21
2021-06-04T00:00:00,promo_66,10
2021-06-04T00:00:00,promo_67,7
2021-06-04T00:00:00,promo_68,15
2021-06-04T00:00:00,promo_69,5
2021-06-04T00:00:00,promo_7,6
2021-06-04T00:00:00,promo_70,8
2021-06-04T00:00:00,promo_71,21
2021-06-04T00:00:00,promo_72,6
2021-06-04T00:00:00,promo_73,17
2021-06-04T00:00:00,promo_74,7
2021-06-04T00:00:00,promo_75,9
2021-06-04T00:00:00,promo_76,16
2021-06-04T00:00:00,promo_77,12
2021-06-04T00:00:00,promo_78,15
2021-06-04T00:00:00,promo_79,1
2021-06-04T00:00:00,promo_8,4
2021-06-04T00:00:00,promo_80,9
2021-06-04T00:00:00,promo_81,9
2021-06-04T00:00:00,promo_82,12
2021-06-04T00:00:00,promo_83,13
2021-06-04T00:00:00,promo_84,7
2021-06-04T00:00:00,promo_85,11
2021-06-04T00:00:00,promo_86,7
2021-06-04T00:00:00,promo_87,4
2021-06-04T00:00:00,promo_88,13
2021-06-04T00:00:00,promo_9,4
2021-06-04T00:00:00,promo_90,15
2021-06-04T00:00:00,promo_91,17
2021-06-04T00:00:00,promo_92,11
2021-06-04T00:00:00,promo_93,3
2021-06-04T00:00:00,promo_94,11
2021-06-04T00:00:00,promo_95,7
2021-06-04T00:00:00,promo_96,18
2021-06-04T00:00:00,promo_97,3
2021-06-04T00:00:00,promo_98,13
2021-06-04T00:00:00,promo_99,8
2021-06-05T00:00:00,promo_0,7
2021-06-05T00:00:00,promo_1,6
2021-06-05T00:00:00,promo_10,17
2021-06-05T00:00:00,promo_11,13
2021-06-05T00:00:00,promo_12,12
2021-06-05T00:00:00,promo_13,8
2021-06-05T00:00:00,promo_14,8
2021-06-05T00:00:00,promo_15,11
2021-06-05T00:00:00,promo_16,20
2021-06-05T00:00:00,promo_17,11
2021-06-05T00:00:00,promo_18,5
2021-06-05T00:00:00,promo_19,2
2021-06-05T00:00:00,promo_2,6
2021-06-05T00:00:00,promo_20,11
2021-06-05T00:00:00,promo_21,13
2021-06-05T00:00:00,promo_22,12
2021-06-05T00:00:00,promo_23,6
2021-06-05T00:00:00,promo_24,10
2021-06-05T00:00:00,promo_25,15
2021-06-05T00:00:00,promo_26,6
2021-06-05T00:00:00,promo_27,8
2021-06-05T00:00:00,promo_28,10
2021-06-05T00:00:00,promo_29,5
2021-06-05T00:00:00,promo_3,15
2021-06-05T00:00:00,promo_30,16
2021-06-05T00:00:00,promo_31,19
2021-06-05T00:00:00,promo_32,3
2021-06-05T00:00:00,promo_33,8
2021-06-05T00:00:00,promo_34,7
2021-06-05T00:00:00,promo_35,14
2021-06-05T00:00:00,promo_36,9
2021-06-05T00:00:00,promo_37,12
2021-06-05T00:00:00,promo_38,16
2021-06-05T00:00:00,promo_39,11
2021-06-05T00:00:00,promo_4,5
2021-06-05T00:00:00,promo_40,5
2021-06-05T00:00:00,promo_41,17
2021-06-05T00:00:00,promo_42,6
2021-06-05T00:00:00,promo_43,11
2021-06-05T00:00:00,promo_44,9
2021-06-05T00:00:00,promo_45,11
2021-06-05T00:00:00,promo_46,16
2021-06-05T00:00:00,promo_47,4
2021-06-05T00:00:00,promo_48,12
2021-06-05T00:00:00,promo_49,10
2021-06-05T00:00:00,promo_5,8
2021-06-05T00:00:00,promo_50,10
2021-06-05T00:00:00,promo_51,13
2021-06-05T00:00:00,promo_52,8
2021-06-05T00:00:00,promo_53,14
2021-06-05T00:00:00,promo_54,6
2021-06-05T00:00:00,promo_55,18
2021-06-05T00:00:00,promo_56,5
2021-06-05T00:00:00,promo_57,13
2021-06-05T00:00:00,promo_58,6
2021-06-05T00:00:00,promo_59,20
2021-06-05T00:00:00,promo_6,11
2021-06-05T00:00:00,promo_60,11
2021-06-05T00:00:00,promo_61,3
2021-06-05T00:00:00,promo_63,8
2021-06-05T00:00:00,promo_64,10
2021-06-05T00:00:00,promo_65,12
2021-06-05T00:00:00,promo_66,8
2021-06-05T00:00:00,promo_67,9
2021-06-05T00:00:00,promo_68,17
2021-06-05T00:00:00,promo_69,12
2021-06-05T00:00:00,promo_7,9
2021-06-05T00:00:00,promo_70,5
2021-06-05T00:00:00,promo_71,11
2021-06-05T00:00:00,promo_72,10
2021-06-05T00:00:00,promo_73,14
2021-06-05T00:00:00,promo_74,10
2021-06-05T00:00:00,promo_75,14
2021-06-05T00:00:00,promo_76,15
2021-06-05T00:00:00,promo_77,11
2021-06-05T00:00:00,promo_78,15
2021-06-05T00:00:00,promo_79,4
2021-06-05T00:00:00,promo_8,3
2021-06-05T00:00:00,promo_80,15
2021-06-05T00:00:00,promo_81,15
2021-06-05T00:00:00,promo_82,9
2021-06-05T00:00:00,promo_83,15
2021-06-05T00:00:00,promo_84,9
2021-06-05T00:00:00,promo_85,18
2021-06-05T00:00:00,promo_86,8
2021-06-05T00:00:00,promo_87,1
2021-06-05T00:00:00,promo_88,15
2021-06-05T00:00:00,promo_9,10
2021-06-05T00:00:00,promo_90,11
2021-06-05T00:00:00,promo_91,17
2021-06-05T00:00:00,promo_92,9
2021-06-05T00:00:00,promo_93,2
2021-06-05T00:00:00,promo_94,15
2021-06-05T00:00:00,promo_95,2
2021-06-05T00:00:00,promo_96,11
2021-06-05T00:00:00,promo_97,6
2021-06-05T00:00:00,promo_98,12
2021-06-05T00:00:00,promo_99,4
2021-06-06T00:00:00,promo_0,7
2021-06-06T00:00:00,promo_1,6
2021-06-06T00:00:00,promo_10,16
2021-06-06T00:00:00,promo_11,16
2021-06-06T00:00:00,promo_12,18
2021-06-06T00:00:00,promo_13,10
2021-06-06T00:00:00,promo_14,10
2021-06-06T00:00:00,promo_15,17
2021-06-06T00:00:00,promo_16,12
2021-06-06T00:00:00,promo_17,9
2021-06-06T00:00:00,promo_18,9
2021-06-06T00:00:00,promo_19,3
2021-06-06T00:00:00,promo_2,7
2021-06-06T00:00:00,promo_20,10
2021-06-06T00:00:00,promo_21,9
2021-06-06T00:00:00,promo_22,12
2021-06-06T00:00:00,promo_23,6
2021-06-06T00:00:00,promo_24,11
2021-06-06T00:00:00,promo_25,9
2021-06-06T00:00:00,promo_26,5
2021-06-06T00:00:00,promo_27,11
2021-06-06T00:00:00,promo_28,14
2021-06-06T00:00:00,promo_29,5
2021-06-06T00:00:00,promo_3,14
2021-06-06T00:00:00,promo_30,19
2021-06-06T00:00:00,promo_31,10
2021-06-06T00:00:00,promo_32,5
2021-06-06T00:00:00,promo_33,6
2021-06-06T00:00:00,promo_34,4
2021-06-06T00:00:00,promo_35,6
2021-06-06T00:00:00,promo_36,10
2021-06-06T00:00:00,promo_37,9
2021-06-06T00:00:00,promo_38,15
2021-06-06T00:00:00,promo_39,16
2021-06-06T00:00:00,promo_4,10
2021-06-06T00:00:00,promo_40,4
2021-06-06T00:00:00,promo_41,24
2021-06-06T00:00:00,promo_42,5
2021-06-06T00:00:00,promo_43,7
2021-06-06T00:00:00,promo_44,5
2021-06-06T00:00:00,promo_45,11
2021-06-06T00:00:00,promo_46,11
2021-06-06T00:00:00,promo_47,7
2021-06-06T00:00:00,promo_48,12
2021-06-06T00:00:00,promo_49,7
2021-06-06T00:00:00,promo_5,10
2021-06-06T00:00:00,promo_50,7
2021-06-06T00:00:00,promo_51,11
2021-06-06T00:00:00,promo_52,12
2021-06-06T00:00:00,promo_53,13
2021-06-06T00:00:00,promo_54,6
2021-06-06T00:00:00,promo_55,11
2021-06-06T00:00:00,promo_56,16
2021-06-06T00:00:00,promo_57,9
2021-06-06T00:00:00,promo_58,7
2021-06-06T00:00:00,promo_59,13
2021-06-06T00:00:00,promo_6,8
2021-06-06T00:00:00,promo_60,8
2021-06-06T00:00:00,promo_61,6
2021-06-06T00:00:00,promo_63,13
2021-06-06T00:00:00,promo_64,11
2021-06-06T00:00:00,promo_65,17
2021-06-06T00:00:00,promo_66,8
2021-06-06T00:00:00,promo_67,8
2021-06-06T00:00:00,promo_68,21
2021-06-06T00:00:00,promo_69,8
2021-06-06T00:00:00,promo_7,6
2021-06-06T00:00:00,promo_70,6
2021-06-06T00:00:00,promo_71,11
2021-06-06T00:00:00,promo_72,6
2021-06-06T00:00:00,promo_73,15
2021-06-06T00:00:00,promo_74,4
2021-06-06T00:00:00,promo_75,11
2021-06-06T00:00:00,promo_76,15
2021-06-06T00:00:00,promo_77,4
2021-06-06T00:00:00,promo_78,12
2021-06-06T00:00:00,promo_79,2
2021-06-06T00:00:00,promo_8,6
2021-06-06T00:00:00,promo_80,6
2021-06-06T00:00:00,promo_81,14
2021-06-06T00:00:00,promo_82,8
2021-06-06T00:00:00,promo_83,18
2021-06-06T00:00:00,promo_84,9
2021-06-06T00:00:00,promo_85,13
2021-06-06T00:00:00,promo_86,11
2021-06-06T00:00:00,promo_87,8
2021-06-06T00:00:00,promo_88,10
2021-06-06T00:00:00,promo_9,4
2021-06-06T00:00:00,promo_90,9
2021-06-06T00:00:00,promo_91,11
2021-06-06T00:00:00,promo_92,15
2021-06-06T00:00:00,promo_93,6
2021-06-06T00:00:00,promo_94,12
2021-06-06T00:00:00,promo_95,14
2021-06-06T00:00:00,promo_96,19
2021-06-06T00:00:00,promo_97,6
2021-06-06T00:00:00,promo_98,17
2021-06-06T00:00:00,promo_99,5
2021-06-07T00:00:00,promo_0,11
2021-06-07T00:00:00,promo_1,9
2021-06-07T00:00:00,promo_10,14
2021-06-07T00:00:00,promo_11,21
2021-06-07T00:00:00,promo_12,12
2021-06-07T00:00:00,promo_13,8
2021-06-07T00:00:00,promo_14,7
2021-06-07T00:00:00,promo_15,15
2021-06-07T00:00:00,promo_16,8
2021-06-07T00:00:00,promo_17,6
2021-06-07T00:00:00,promo_18,6
2021-06-07T00:00:00,promo_19,4
2021-06-07T00:00:00,promo_2,5
2021-06-07T00:00:00,promo_20,15
2021-06-07T00:00:00,promo_21,13
2021-06-07T00:00:00,promo_22,7
2021-06-07T00:00:00,promo_23,4
2021-06-07T00:00:00,promo_24,9
2021-06-07T00:00:00,promo_25,14
2021-06-07T00:00:00,promo_26,6
2021-06-07T00:00:00,promo_27,11
2021-06-07T00:00:00,promo_28,16
2021-06-07T00:00:00,promo_29,6
2021-06-07T00:00:00,promo_3,17
2021-06-07T00:00:00,promo_30,19
2021-06-07T00:00:00,promo_31,17
2021-06-07T00:00:00,promo_32,8
2021-06-07T00:00:00,promo_33,8
2021-06-07T00:00:00,promo_34,5
2021-06-07T00:00:00,promo_35,13
2021-06-07T00:00:00,promo_36,8
2021-06-07T00:00:00,promo_37,9
2021-06-07T00:00:00,promo_38,18
2021-06-07T00:00:00,promo_39,9
2021-06-07T00:00:00,promo_4,8
2021-06-07T00:00:00,promo_40,7
2021-06-07T00:00:00,promo_41,9
2021-06-07T00:00:00,promo_42,1
2021-06-07T00:00:00,promo_43,7
2021-06-07T00:00:00,promo_44,6
2021-06-07T00:00:00,promo_45,16
2021-06-07T00:00:00,promo_46,12
2021-06-07T00:00:00,promo_47,4
2021-06-07T00:00:00,promo_48,9
2021-06-07T00:00:00,promo_49,8
2021-06-07T00:00:00,promo_5,6
2021-06-07T00:00:00,promo_50,14
2021-06-07T00:00:00,promo_51,5
2021-06-07T00:00:00,promo_52,6
2021-06-07T00:00:00,promo_53,10
2021-06-07T00:00:00,promo_54,13
2021-06-07T00:00:00,promo_55,20
2021-06-07T00:00:00,promo_56,8
2021-06-07T00:00:00,promo_57,11
2021-06-07T00:00:00,promo_58,5
2021-06-07T00:00:00,promo_59,18
2021-06-07T00:00:00,promo_6,2
2021-06-07T00:00:00,promo_60,7
2021-06-07T00:00:00,promo_61,5
2021-06-07T00:00:00,promo_63,15
2021-06-07T00:00:00,promo_64,17
2021-06-07T00:00:00,promo_65,10
2021-06-07T00:00:00,promo_66,4
2021-06-07T00:00:00,promo_67,7
2021-06-07T00:00:00,promo_68,9
2021-06-07T00:00:00,promo_69,4
2021-06-07T00:00:00,promo_7,5
2021-06-07T00:00:00,promo_70,2
2021-06-07T00:00:00,promo_71,10
2021-06-07T00:00:00,promo_72,11
2021-06-07T00:00:00,promo_73,20
2021-06-07T00:00:00,promo_74,12
2021-06-07T00:00:00,promo_75,13
2021-06-07T00:00:00,promo_76,10
2021-06-07T00:00:00,promo_77,12
2021-06-07T00:00:00,promo_78,13
2021-06-07T00:00:00,promo_79,2
2021-06-07T00:00:00,promo_8,5
2021-06-07T00:00:00,promo_80,9
2021-06-07T00:00:00,promo_81,10
2021-06-07T00:00:00,promo_82,7
2021-06-07T00:00:00,promo_83,20
2021-06-07T00:00:00,promo_84,10
2021-06-07T00:00:00,promo_85,15
2021-06-07T00:00:00,promo_86,2
2021-06-07T00:00:00,promo_87,7
2021-06-07T00:00:00,promo_88,19
2021-06-07T00:00:00,promo_9,5
2021-06-07T00:00:00,promo_90,16
2021-06-07T00:00:00,promo_91,9
2021-06-07T00:00:00,promo_92,18
2021-06-07T00:00:00,promo_93,5
2021-06-07T00:00:00,promo_94,17
2021-06-07T00:00:00,promo_95,8
2021-06-07T00:00:00,promo_96,15
2021-06-07T00:00:00,promo_97,4
2021-06-07T00:00:00,promo_98,15
2021-06-07T00:00:00,promo_99,5
2021-06-08T00:00:00,promo_0,8
2021-06-08T00:00:00,promo_1,8
2021-06-08T00:00:00,promo_10,13
2021-06-08T00:00:00,promo_11,19
2021-06-08T00:00:00,promo_12,18
2021-06-08T00:00:00,promo_13,4
2021-06-08T00:00:00,promo_14,11
2021-06-08T00:00:00,promo_15,16
2021-06-08T00:00:00,promo_16,19
2021-06-08T00:00:00,promo_17,8
2021-06-08T00:00:00,promo_18,10
2021-06-08T00:00:00,promo_19,3
2021-06-08T00:00:00,promo_2,10
2021-06-08T00:00:00,promo_20,6
2021-06-08T00:00:00,promo_21,10
2021-06-08T00:00:00,promo_22,15
2021-06-08T00:00:00,promo_23,7
2021-06-08T00:00:00,promo_24,6
2021-06-08T00:00:00,promo_25,13
2021-06-08T00:00:00,promo_26,5
2021-06-08T00:00:00,promo_27,4
2021-06-08T00:00:00,promo_28,11
2021-06-08T00:00:00,promo_29,8
2021-06-08T00:00:00,promo_3,22
2021-06-08T00:00:00,promo_30,16
2021-06-08T00:00:00,promo_31,16
2021-06-08T00:00:00,promo_32,5
2021-06-08T00:00:00,promo_33,11
2021-06-08T00:00:00,promo_34,3
2021-06-08T00:00:00,promo_35,9
2021-06-08T00:00:00,promo_36,12
2021-06-08T00:00:00,promo_37,16
2021-06-08T00:00:00,promo_38,13
2021-06-08T00:00:00,promo_39,10
2021-06-08T00:00:00,promo_4,6
2021-06-08T00:00:00,promo_40,6
2021-06-08T00:00:00,promo_41,9
2021-06-08T00:00:00,promo_42,4
2021-06-08T00:00:00,promo_43,13
2021-06-08T00:00:00,promo_44,10
2021-06-08T00:00:00,promo_45,8
2021-06-08T00:00:00,promo_46,14
2021-06-08T00:00:00,promo_47,2
2021-06-08T00:00:00,promo_48,8
2021-06-08T00:00:00,promo_49,10
2021-06-08T00:00:00,promo_5,3
2021-06-08T00:00:00,promo_50,8
2021-06-08T00:00:00,promo_51,9
2021-06-08T00:00:00,promo_52,7
2021-06-08T00:00:00,promo_53,15
2021-06-08T00:00:00,promo_54,9
2021-06-08T00:00:00,promo_55,18
2021-06-08T00:00:00,promo_56,9
2021-06-08T00:00:00,promo_57,13
2021-06-08T00:00:00,promo_58,3
2021-06-08T00:00:00,promo_59,14
2021-06-08T00:00:00,promo_6,8
2021-06-08T00:00:00,promo_60,7
2021-06-08T00:00:00,promo_61,5
2021-06-08T00:00:00,promo_63,8
2021-06-08T00:00:00,promo_64,6
2021-06-08T00:00:00,promo_65,14
2021-06-08T00:00:00,promo_66,7
2021-06-08T00:00:00,promo_67,17
2021-06-08T00:00:00,promo_68,9
2021-06-08T00:00:00,promo_69,7
2021-06-08T00:00:00,promo_7,7
2021-06-08T00:00:00,promo_70,5
2021-06-08T00:00:00,promo_71,15
2021-06-08T00:00:00,promo_72,10
2021-06-08T00:00:00,promo_73,12
2021-06-08T00:00:00,promo_74,14
2021-06-08T00:00:00,promo_75,5
2021-06-08T00:00:00,promo_76,9
2021-06-08T00:00:00,promo_77,7
2021-06-08T00:00:00,promo_78,18
2021-06-08T00:00:00,promo_79,3
2021-06-08T00:00:00,promo_8,4
2021-06-08T00:00:00,promo_80,10
2021-06-08T00:00:00,promo_81,6
2021-06-08T00:00:00,promo_82,11
2021-06-08T00:00:00,promo_83,16
2021-06-08T00:00:00,promo_84,8
2021-06-08T00:00:00,promo_85,15
2021-06-08T00:00:00,promo_86,5
2021-06-08T00:00:00,promo_87,1
2021-06-08T00:00:00,promo_88,15
2021-06-08T00:00:00,promo_9,6
2021-06-08T00:00:00,promo_90,17
2021-06-08T00:00:00,promo_91,12
2021-06-08T00:00:00,promo_92,14
2021-06-08T00:00:00,promo_93,1
2021-06-08T00:00:00,promo_94,17
2021-06-08T00:00:00,promo_95,18
2021-06-08T00:00:00,promo_96,13
2021-06-08T00:00:00,promo_97,6
2021-06-08T00:00:00,promo_98,18
2021-06-08T00:00:00,promo_99,3
2021-06-09T00:00:00,promo_0,8
2021-06-09T00:00:00,promo_1,7
2021-06-09T00:00:00,promo_10,13
2021-06-09T00:00:00,promo_11,19
2021-06-09T00:00:00,promo_12,11
2021-06-09T00:00:00,promo_13,8
2021-06-09T00:00:00,promo_14,9
2021-06-09T00:00:00,promo_15,10
2021-06-09T00:00:00,promo_16,7
2021-06-09T00:00:00,promo_17,11
2021-06-09T00:00:00,promo_18,7
2021-06-09T00:00:00,promo_19,3
2021-06-09T00:00:00,promo_2,4
2021-06-09T00:00:00,promo_20,11
2021-06-09T00:00:00,promo_21,6
2021-06-09T00:00:00,promo_22,16
2021-06-09T00:00:00,promo_23,13
2021-06-09T00:00:00,promo_24,10
2021-06-09T00:00:00,promo_25,13
2021-06-09T00:00:00,promo_26,8
2021-06-09T00:00:00,promo_27,7
2021-06-09T00:00:00,promo_28,17
2021-06-09T00:00:00,promo_29,4
2021-06-09T00:00:00,promo_3,14
2021-06-09T00:00:00,promo_30,21
2021-06-09T00:00:00,promo_31,12
2021-06-09T00:00:00,promo_32,3
2021-06-09T00:00:00,promo_33,9
2021-06-09T00:00:00,promo_34,2
2021-06-09T00:00:00,promo_35,3
2021-06-09T00:00:00,promo_36,8
2021-06-09T00:00:00,promo_37,7
2021-06-09T00:00:00,promo_38,15
2021-06-09T00:00:00,promo_39,11
2021-06-09T00:00:00,promo_4,8
2021-06-09T00:00:00,promo_40,9
2021-06-09T00:00:00,promo_41,15
2021-06-09T00:00:00,promo_42,5
2021-06-09T00:00:00,promo_43,8
2021-06-09T00:00:00,promo_44,7
2021-06-09T00:00:00,promo_45,9
2021-06-09T00:00:00,promo_46,14
2021-06-09T00:00:00,promo_47,3
2021-06-09T00:00:00,promo_48,13
2021-06-09T00:00:00,promo_49,5
2021-06-09T00:00:00,promo_5,5
2021-06-09T00:00:00,promo_50,11
2021-06-09T00:00:00,promo_51,16
2021-06-09T00:00:00,promo_52,5
2021-06-09T00:00:00,promo_53,15
2021-06-09T00:00:00,promo_54,8
2021-06-09T00:00:00,promo_55,22
2021-06-09T00:00:00,promo_56,12
2021-06-09T00:00:00,promo_57,6
2021-06-09T00:00:00,promo_58,6
2021-06-09T00:00:00,promo_59,10
2021-06-09T00:00:00,promo_6,10
2021-06-09T00:00:00,promo_60,4
2021-06-09T00:00:00,promo_61,7
2021-06-09T00:00:00,promo_63,10
2021-06-09T00:00:00,promo_64,9
2021-06-09T00:00:00,promo_65,9
2021-06-09T00:00:00,promo_66,7
2021-06-09T00:00:00,promo_67,5
2021-06-09T00:00:00,promo_68,6
2021-06-09T00:00:00,promo_69,12
2021-06-09T00:00:00,promo_7,7
2021-06-09T00:00:00,promo_70,4
2021-06-09T00:00:00,promo_71,23
2021-06-09T00:00:00,promo_72,11
2021-06-09T00:00:00,promo_73,10
2021-06-09T00:00:00,promo_74,9
2021-06-09T00:00:00,promo_75,10
2021-06-09T00:00:00,promo_76,24
2021-06-09T00:00:00,promo_77,10
2021-06-09T00:00:00,promo_78,18
2021-06-09T00:00:00,promo_79,6
2021-06-09T00:00:00,promo_8,3
2021-06-09T00:00:00,promo_80,9
2021-06-09T00:00:00,promo_81,8
2021-06-09T00:00:00,promo_82,3
2021-06-09T00:00:00,promo_83,12
2021-06-09T00:00:00,promo_84,8
2021-06-09T00:00:00,promo_85,14
2021-06-09T00:00:00,promo_86,3
2021-06-09T00:00:00,promo_87,1
2021-06-09T00:00:00,promo_88,11
2021-06-09T00:00:00,promo_9,7
2021-06-09T00:00:00,promo_90,19
2021-06-09T00:00:00,promo_91,10
2021-06-09T00:00:00,promo_92,17
2021-06-09T00:00:00,promo_93,6
2021-06-09T00:00:00,promo_94,13
2021-06-09T00:00:00,promo_95,8
2021-06-09T00:00:00,promo_96,12
2021-06-09T00:00:00,promo_97,5
2021-06-09T00:00:00,promo_98,16
2021-06-09T00:00:00,promo_99,4
2021-06-10T00:00:00,promo_0,7
2021-06-10T00:00:00,promo_1,8
2021-06-10T00:00:00,promo_10,14
2021-06-10T00:00:00,promo_11,11
2021-06-10T00:00:00,promo_12,12
2021-06-10T00:00:00,promo_13,11
2021-06-10T00:00:00,promo_14,11
2021-06-10T00:00:00,promo_15,14
2021-06-10T00:00:00,promo_16,16
2021-06-10T00:00:00,promo_17,7
2021-06-10T00:00:00,promo_18,7
2021-06-10T00:00:00,promo_19,2
2021-06-10T00:00:00,promo_2,4
2021-06-10T00:00:00,promo_20,9
2021-06-10T00:00:00,promo_21,17
2021-06-10T00:00:00,promo_22,13
2021-06-10T00:00:00,promo_23,4
2021-06-10T00:00:00,promo_24,11
2021-06-10T00:00:00,promo_25,9
2021-06-10T00:00:00,promo_26,1
2021-06-10T00:00:00,promo_27,10
2021-06-10T00:00:00,promo_28,18
2021-06-10T00:00:00,promo_29,3
2021-06-10T00:00:00,promo_3,14
2021-06-10T00:00:00,promo_30,9
2021-06-10T00:00:00,promo_31,11
2021-06-10T00:00:00,promo_32,4
2021-06-10T00:00:00,promo_33,7
2021-06-10T00:00:00,promo_34,8
2021-06-10T00:00:00,promo_35,7
2021-06-10T00:00:00,promo_36,7
2021-06-10T00:00:00,promo_37,8
2021-06-10T00:00:00,promo_38,16
2021-06-10T00:00:00,promo_39,21
2021-06-10T00:00:00,promo_4,10
2021-06-10T00:00:00,promo_40,8
2021-06-10T00:00:00,promo_41,15
2021-06-10T00:00:00,promo_42,4
2021-06-10T00:00:00,promo_43,5
2021-06-10T00:00:00,promo_44,13
2021-06-10T00:00:00,promo_45,9
2021-06-10T00:00:00,promo_46,19
2021-06-10T00:00:00,promo_47,4
2021-06-10T00:00:00,promo_48,10
2021-06-10T00:00:00,promo_49,11
